3.510870, 6.700093, -0.954939, 2.111594
3.562918, 6.614770, -1.089100, 2.150778
3.603277, 6.523329, -1.217065, 2.208647
3.632035, 6.427595, -1.336252, 2.274984
3.649665, 6.329193, -1.446545, 2.342767
3.656780, 6.229470, -1.550200, 2.395111
3.653778, 6.129536, -1.650506, 2.422409
3.640877, 6.030394, -1.750399, 2.420531
3.618103, 5.933046, -1.852070, 2.398226
3.585449, 5.838554, -1.956948, 2.366044
3.542905, 5.748087, -2.065743, 2.333969
3.490627, 5.662880, -2.177879, 2.308601
3.429034, 5.584145, -2.292208, 2.299715
3.358804, 5.513007, -2.407265, 2.311956
3.280874, 5.450395, -2.520337, 2.345256
3.196476, 5.396812, -2.628322, 2.400748
3.106930, 5.352350, -2.729640, 2.477932
3.013464, 5.316844, -2.823756, 2.571673
2.917168, 5.289920, -2.910600, 2.680141
2.818961, 5.271099, -2.990453, 2.804149
2.719600, 5.259830, -3.063178, 2.943338
2.619694, 5.255441, -3.128632, 3.076241
2.519703, 5.257239, 3.096420, 3.203640
2.419955, 5.264470, 3.045881, 3.326168
2.320651, 5.276349, 3.002127, 3.444342
2.221911, 5.292271, 2.963529, 3.558596
2.123815, 5.311773, 2.929032, 3.669296
2.026407, 5.334465, 2.897390, 3.776754
1.929740, 5.360132, 2.867185, 3.881237
1.833878, 5.388664, 2.837798, 3.982981
1.738885, 5.419965, 2.809505, 4.082190
1.644790, 5.453872, 2.783972, 4.179046
1.551517, 5.489982, 2.763709, 4.273707
1.458871, 5.527675, 2.751055, 4.330603
1.366540, 5.566135, 2.747972, 4.189734
1.274128, 5.604398, 2.755935, 4.043961
1.181198, 5.641381, 2.775918, 3.892736
1.087334, 5.675920, 2.808267, 3.735398
0.992214, 5.706816, 2.852418, 3.571141
0.895677, 5.732941, 2.905210, 3.398962
0.797836, 5.753639, 2.962046, 3.298577
0.698962, 5.768645, 3.019761, 3.315047
0.599387, 5.777937, 3.075822, 3.433598
0.499452, 5.781786, 3.126620, 3.548193
0.399442, 5.780931, -3.114491, 3.659205
0.299530, 5.776366, -3.082806, 3.766950
0.199769, 5.769179, -3.062582, 3.871700
0.100119, 5.760578, -3.054819, 3.973692
0.000481, 5.751842, -3.059261, 4.073131
-0.099241, 5.744127, -3.073947, 4.170198
-0.199091, 5.738322, -3.095860, 4.265056
-0.299053, 5.734982, -3.121876, 4.357848
-0.399069, 5.734378, 3.133808, 4.448706
-0.499063, 5.736539, 3.106787, 4.537744
-0.598966, 5.741339, 3.081132, 4.625070
-0.698718, 5.748625, 3.057522, 4.710777
-0.798284, 5.758135, 3.036774, 4.794952
-0.897650, 5.769554, 3.019120, 4.877676
-0.996819, 5.782572, 3.004524, 4.959020
-1.095809, 5.796887, 2.992285, 5.039052
-1.194630, 5.812329, 2.981425, 5.117832
-1.293287, 5.828789, 2.971579, 5.195418
-1.391785, 5.846174, 2.962957, 5.271862
-1.490143, 5.864334, 2.956121, 5.347214
-1.588395, 5.883064, 2.951264, 5.274948
-1.686572, 5.902178, 2.948301, 5.159926
-1.784711, 5.921490, 2.946788, 5.042279
-1.882830, 5.940901, 2.946342, 4.921822
-1.980951, 5.960300, 2.947182, 4.798342
-2.079103, 5.979547, 2.949127, 4.671599
-2.177299, 5.998564, 2.952125, 4.541320
-2.275564, 6.017222, 2.956981, 4.407191
-2.373940, 6.035285, 2.964975, 4.268851
-2.472491, 6.052369, 2.977710, 4.125875
-2.571294, 6.067920, 2.996977, 3.977765
-2.670427, 6.081195, 3.023691, 3.823925
-2.769916, 6.091447, 3.057958, 3.663634
-2.869720, 6.097901, 3.100073, 3.496006
-2.969713, 6.099747, -3.133472, 3.319930
-3.069661, 6.096278, -3.076845, 3.133982
-3.169215, 6.086812, -3.012850, 2.936290
-3.267893, 6.070615, -2.940132, 2.760297
-3.365013, 6.046824, -2.856923, 2.612409
-3.459630, 6.014509, -2.763115, 2.494756
-3.550595, 5.973027, -2.660888, 2.410617
-3.636669, 5.922183, -2.552993, 2.360184
-3.716635, 5.862191, -2.442172, 2.340029
-3.789426, 5.793669, -2.330888, 2.343431
-3.854178, 5.717503, -2.221390, 2.365166
-3.910346, 5.634801, -2.115328, 2.397239
-3.957615, 5.546706, -2.013180, 2.434790
-3.995839, 5.454321, -1.914387, 2.467532
-4.024896, 5.358654, -1.818101, 2.489525
-4.044733, 5.260659, -1.723151, 2.493358
-4.055210, 5.161228, -1.628013, 2.476054
-4.056155, 5.061251, -1.530905, 2.436615
-4.047245, 4.961670, -1.429491, 2.383583
-4.028033, 4.863562, -1.321925, 2.325100
-3.998075, 4.768193, -1.207778, 2.272827
-3.957163, 4.676989, -1.088034, 2.234509
